Year,Sex,Age Group,Race or Ethnicity,Selected Cause of Death,Deaths
2005,F,75-84,White Non Hispanic,Diabetes Mellitus,101
2005,F,75-84,White Non Hispanic,Accidents,280
2005,F,75-84,White Non Hispanic,Pneumonia,596
2005,F,75-84,White Non Hispanic,Cerebrovascular Disease,977
2005,F,75-84,White Non Hispanic,CLRD,1251
2005,F,75-84,White Non Hispanic,All Other Causes,4068
2005,F,75-84,White Non Hispanic,Malignant Neoplasms,4406
2005,F,75-84,White Non Hispanic,Diseases of the Heart,6152
2005,F,75-84,White Non Hispanic,Total,17832
2005,F,85+,Black Non Hispanic,Accidents,20
2005,F,85+,Black Non Hispanic,Diabetes Mellitus,26
2005,F,85+,Black Non Hispanic,CLRD,68
2005,F,85+,Black Non Hispanic,Cerebrovascular Disease,141
2005,F,85+,Black Non Hispanic,Pneumonia,162
2005,F,85+,Black Non Hispanic,Malignant Neoplasms,286
2005,F,85+,Black Non Hispanic,All Other Causes,615
2005,F,85+,Black Non Hispanic,Diseases of the Heart,1253
2005,F,85+,Black Non Hispanic,Total,2571
2005,F,85+,Hispanic,Accidents,11
2005,F,85+,Hispanic,Diabetes Mellitus,11
2005,F,85+,Hispanic,CLRD,33
2005,F,85+,Hispanic,Cerebrovascular Disease,57
2005,F,85+,Hispanic,Pneumonia,101
2005,F,85+,Hispanic,Malignant Neoplasms,130
2005,F,85+,Hispanic,All Other Causes,297
2005,F,85+,Hispanic,Diseases of the Heart,626
2005,F,85+,Hispanic,Total,1266
2005,F,85+,Not Stated,Accidents,2
2005,F,85+,Not Stated,CLRD,3
2005,F,85+,Not Stated,Cerebrovascular Disease,8
2005,F,85+,Not Stated,Pneumonia,16
2005,F,85+,Not Stated,Malignant Neoplasms,19
2005,F,85+,Not Stated,All Other Causes,35
2005,F,85+,Not Stated,Diseases of the Heart,107
2005,F,85+,Not Stated,Total,190
2005,F,85+,Other Non Hispanic,Diabetes Mellitus,1
2005,F,85+,Other Non Hispanic,CLRD,11
2005,F,85+,Other Non Hispanic,Accidents,15
2005,F,85+,Other Non Hispanic,Cerebrovascular Disease,32
2005,F,85+,Other Non Hispanic,Pneumonia,44
2005,F,85+,Other Non Hispanic,Malignant Neoplasms,57
2005,F,85+,Other Non Hispanic,All Other Causes,88
2005,F,85+,Other Non Hispanic,Diseases of the Heart,218
2005,F,85+,Other Non Hispanic,Total,466
2005,F,85+,White Non Hispanic,Diabetes Mellitus,105
2005,F,85+,White Non Hispanic,Accidents,416
2005,F,85+,White Non Hispanic,CLRD,1062
2005,F,85+,White Non Hispanic,Pneumonia,1409
2005,F,85+,White Non Hispanic,Cerebrovascular Disease,1761
2005,F,85+,White Non Hispanic,Malignant Neoplasms,2852
2005,F,85+,White Non Hispanic,All Other Causes,7169
2005,F,85+,White Non Hispanic,Diseases of the Heart,13123
2005,F,85+,White Non Hispanic,Total,27897
2005,F,<1,Black Non Hispanic,Pneumonia,1
2005,F,<1,Black Non Hispanic,Diseases of the Heart,5
2005,F,<1,Black Non Hispanic,Accidents,6
2005,F,<1,Black Non Hispanic,All Other Causes,183
2005,F,<1,Black Non Hispanic,Total,195
2005,F,<1,Hispanic,Diseases of the Heart,1
2005,F,<1,Hispanic,Accidents,3
2005,F,<1,Hispanic,Pneumonia,3
2005,F,<1,Hispanic,All Other Causes,110
2005,F,<1,Hispanic,Total,117
2005,F,<1,Not Stated,Diseases of the Heart,1
2005,F,<1,Not Stated,All Other Causes,18
2005,F,<1,Not Stated,Total,19
2005,F,<1,Other Non Hispanic,Accidents,1
2005,F,<1,Other Non Hispanic,All Other Causes,26
2005,F,<1,Other Non Hispanic,Total,27
2005,F,<1,White Non Hispanic,Cerebrovascular Disease,1
2005,F,<1,White Non Hispanic,Pneumonia,2
2005,F,<1,White Non Hispanic,Diseases of the Heart,4
2005,F,<1,White Non Hispanic,Accidents,11
2005,F,<1,White Non Hispanic,All Other Causes,233
2005,F,<1,White Non Hispanic,Total,251
2005,M,1-9,Black Non Hispanic,CLRD,2
2005,M,1-9,Black Non Hispanic,Cerebrovascular Disease,2
2005,M,1-9,Black Non Hispanic,Diseases of the Heart,3
2005,M,1-9,Black Non Hispanic,Pneumonia,3
2005,M,1-9,Black Non Hispanic,Malignant Neoplasms,5
2005,M,1-9,Black Non Hispanic,Accidents,10
2005,M,1-9,Black Non Hispanic,All Other Causes,31
2005,M,1-9,Black Non Hispanic,Total,56
2005,M,1-9,Hispanic,CLRD,1
2005,M,1-9,Hispanic,Pneumonia,2
2005,M,1-9,Hispanic,Diseases of the Heart,3
2005,M,1-9,Hispanic,Malignant Neoplasms,6
2005,M,1-9,Hispanic,Accidents,9
2005,M,1-9,Hispanic,All Other Causes,16
2005,M,1-9,Hispanic,Total,37
2005,M,1-9,Not Stated,All Other Causes,1
2005,M,1-9,Not Stated,Total,1
2005,M,1-9,Other Non Hispanic,Cerebrovascular Disease,1
2005,M,1-9,Other Non Hispanic,Diseases of the Heart,1
2005,M,1-9,Other Non Hispanic,All Other Causes,2
2005,M,1-9,Other Non Hispanic,Malignant Neoplasms,3
2005,M,1-9,Other Non Hispanic,Total,7
2005,M,1-9,White Non Hispanic,Cerebrovascular Disease,1
2005,M,1-9,White Non Hispanic,Pneumonia,1
2005,M,1-9,White Non Hispanic,CLRD,2
2005,M,1-9,White Non Hispanic,Diseases of the Heart,4
2005,M,1-9,White Non Hispanic,Malignant Neoplasms,17
2005,M,1-9,White Non Hispanic,Accidents,35
2005,M,1-9,White Non Hispanic,All Other Causes,58
2005,M,1-9,White Non Hispanic,Total,118
2005,M,10-19,Black Non Hispanic,Cerebrovascular Disease,1
2005,M,10-19,Black Non Hispanic,AIDS,2
2005,M,10-19,Black Non Hispanic,CLRD,3
2005,M,10-19,Black Non Hispanic,Malignant Neoplasms,3
2005,M,10-19,Black Non Hispanic,Diseases of the Heart,6
2005,M,10-19,Black Non Hispanic,Accidents,31
2005,M,10-19,Black Non Hispanic,All Other Causes,95
2005,M,10-19,Black Non Hispanic,Total,141
2005,M,10-19,Hispanic,AIDS,2
2005,M,10-19,Hispanic,Cerebrovascular Disease,2
2005,M,10-19,Hispanic,CLRD,4
2005,M,10-19,Hispanic,Diseases of the Heart,4
2005,M,10-19,Hispanic,Malignant Neoplasms,8
2005,M,10-19,Hispanic,Accidents,25
2005,M,10-19,Hispanic,All Other Causes,42
2005,M,10-19,Hispanic,Total,87
2005,M,10-19,Not Stated,CLRD,1
2005,M,10-19,Not Stated,Accidents,3
2005,M,10-19,Not Stated,All Other Causes,3
2005,M,10-19,Not Stated,Total,7
2005,M,10-19,Other Non Hispanic,Diseases of the Heart,1
2005,M,10-19,Other Non Hispanic,Malignant Neoplasms,1
2005,M,10-19,Other Non Hispanic,Accidents,4
2005,M,10-19,Other Non Hispanic,All Other Causes,6
2005,M,10-19,Other Non Hispanic,Total,12
2005,M,10-19,White Non Hispanic,Cerebrovascular Disease,2
2005,M,10-19,White Non Hispanic,Pneumonia,2
2005,M,10-19,White Non Hispanic,Diseases of the Heart,12
2005,M,10-19,White Non Hispanic,Malignant Neoplasms,27
2005,M,10-19,White Non Hispanic,All Other Causes,106
2005,M,10-19,White Non Hispanic,Accidents,127
2005,M,10-19,White Non Hispanic,Total,276
2005,M,20-24,Black Non Hispanic,Cerebrovascular Disease,1
2005,M,20-24,Black Non Hispanic,AIDS,2
2005,M,20-24,Black Non Hispanic,CLRD,3
2005,M,20-24,Black Non Hispanic,Malignant Neoplasms,6
2005,M,20-24,Black Non Hispanic,Diseases of the Heart,10
2005,M,20-24,Black Non Hispanic,Accidents,28
2005,M,20-24,Black Non Hispanic,All Other Causes,146
2005,M,20-24,Black Non Hispanic,Total,196
2005,M,20-24,Hispanic,AIDS,2
2005,M,20-24,Hispanic,Cerebrovascular Disease,4
2005,M,20-24,Hispanic,Diseases of the Heart,5
2005,M,20-24,Hispanic,Malignant Neoplasms,13
2005,M,20-24,Hispanic,Accidents,44
2005,M,20-24,Hispanic,All Other Causes,76
2005,M,20-24,Hispanic,Total,144
2005,M,20-24,Not Stated,Accidents,1
2005,M,20-24,Not Stated,Malignant Neoplasms,3
2005,M,20-24,Not Stated,All Other Causes,5
2005,M,20-24,Not Stated,Total,9
2005,M,20-24,Other Non Hispanic,Malignant Neoplasms,4
2005,M,20-24,Other Non Hispanic,All Other Causes,6
2005,M,20-24,Other Non Hispanic,Accidents,7
2005,M,20-24,Other Non Hispanic,Total,17
2005,M,20-24,White Non Hispanic,AIDS,1
2005,M,20-24,White Non Hispanic,Diabetes Mellitus,1
2005,M,20-24,White Non Hispanic,Pneumonia,2
2005,M,20-24,White Non Hispanic,Diseases of the Heart,13
2005,M,20-24,White Non Hispanic,Malignant Neoplasms,18
2005,M,20-24,White Non Hispanic,All Other Causes,163
2005,M,20-24,White Non Hispanic,Accidents,186
2005,M,20-24,White Non Hispanic,Total,384
2005,M,25-34,Black Non Hispanic,Cerebrovascular Disease,5
2005,M,25-34,Black Non Hispanic,Pneumonia,5
2005,M,25-34,Black Non Hispanic,CLRD,7
2005,M,25-34,Black Non Hispanic,Malignant Neoplasms,17
2005,M,25-34,Black Non Hispanic,AIDS,27
2005,M,25-34,Black Non Hispanic,Diseases of the Heart,34
2005,M,25-34,Black Non Hispanic,Accidents,57
2005,M,25-34,Black Non Hispanic,All Other Causes,245
2005,M,25-34,Black Non Hispanic,Total,397
2005,M,25-34,Hispanic,Diabetes Mellitus,1
2005,M,25-34,Hispanic,Pneumonia,2
2005,M,25-34,Hispanic,Cerebrovascular Disease,4
2005,M,25-34,Hispanic,CLRD,5
2005,M,25-34,Hispanic,AIDS,15
2005,M,25-34,Hispanic,Diseases of the Heart,20
2005,M,25-34,Hispanic,Malignant Neoplasms,26
2005,M,25-34,Hispanic,Accidents,62
2005,M,25-34,Hispanic,All Other Causes,142
2005,M,25-34,Hispanic,Total,277
2005,M,25-34,Not Stated,CLRD,1
2005,M,25-34,Not Stated,Accidents,3
2005,M,25-34,Not Stated,Malignant Neoplasms,3
2005,M,25-34,Not Stated,All Other Causes,11
2005,M,25-34,Not Stated,Total,18
2005,M,25-34,Other Non Hispanic,AIDS,1
2005,M,25-34,Other Non Hispanic,Cerebrovascular Disease,1
2005,M,25-34,Other Non Hispanic,Diseases of the Heart,4
2005,M,25-34,Other Non Hispanic,Accidents,8
2005,M,25-34,Other Non Hispanic,Malignant Neoplasms,12
2005,M,25-34,Other Non Hispanic,All Other Causes,22
2005,M,25-34,Other Non Hispanic,Total,48
2005,M,25-34,White Non Hispanic,CLRD,1
2005,M,25-34,White Non Hispanic,Diabetes Mellitus,2
2005,M,25-34,White Non Hispanic,Pneumonia,4
2005,M,25-34,White Non Hispanic,AIDS,5
2005,M,25-34,White Non Hispanic,Cerebrovascular Disease,6
2005,M,25-34,White Non Hispanic,Malignant Neoplasms,55
2005,M,25-34,White Non Hispanic,Diseases of the Heart,66
2005,M,25-34,White Non Hispanic,Accidents,217
2005,M,25-34,White Non Hispanic,All Other Causes,246
2005,M,25-34,White Non Hispanic,Total,602
2005,M,35-44,Black Non Hispanic,Diabetes Mellitus,3
2005,M,35-44,Black Non Hispanic,CLRD,8
2005,M,35-44,Black Non Hispanic,Cerebrovascular Disease,13
2005,M,35-44,Black Non Hispanic,Pneumonia,15
2005,M,35-44,Black Non Hispanic,Accidents,38
2005,M,35-44,Black Non Hispanic,Malignant Neoplasms,69
2005,M,35-44,Black Non Hispanic,AIDS,84
2005,M,35-44,Black Non Hispanic,Diseases of the Heart,126
2005,M,35-44,Black Non Hispanic,All Other Causes,312
2005,M,35-44,Black Non Hispanic,Total,668
2005,M,35-44,Hispanic,Diabetes Mellitus,2
2005,M,35-44,Hispanic,CLRD,6
2005,M,35-44,Hispanic,Pneumonia,7
2005,M,35-44,Hispanic,Cerebrovascular Disease,9
2005,M,35-44,Hispanic,Accidents,52
2005,M,35-44,Hispanic,Diseases of the Heart,55
2005,M,35-44,Hispanic,AIDS,60
2005,M,35-44,Hispanic,Malignant Neoplasms,61
2005,M,35-44,Hispanic,All Other Causes,254
2005,M,35-44,Hispanic,Total,506
2005,M,35-44,Not Stated,AIDS,1
2005,M,35-44,Not Stated,Cerebrovascular Disease,1
2005,M,35-44,Not Stated,Diseases of the Heart,4
2005,M,35-44,Not Stated,Accidents,6
2005,M,35-44,Not Stated,Malignant Neoplasms,8
2005,M,35-44,Not Stated,All Other Causes,15
2005,M,35-44,Not Stated,Total,35
2005,M,35-44,Other Non Hispanic,AIDS,1
2005,M,35-44,Other Non Hispanic,CLRD,1
2005,M,35-44,Other Non Hispanic,Pneumonia,1
2005,M,35-44,Other Non Hispanic,Accidents,12
2005,M,35-44,Other Non Hispanic,Diseases of the Heart,17
2005,M,35-44,Other Non Hispanic,Malignant Neoplasms,26
2005,M,35-44,Other Non Hispanic,All Other Causes,43
2005,M,35-44,Other Non Hispanic,Total,101
2005,M,35-44,White Non Hispanic,Diabetes Mellitus,8
2005,M,35-44,White Non Hispanic,CLRD,18
2005,M,35-44,White Non Hispanic,Pneumonia,19
2005,M,35-44,White Non Hispanic,Cerebrovascular Disease,22
2005,M,35-44,White Non Hispanic,AIDS,47
2005,M,35-44,White Non Hispanic,Malignant Neoplasms,233
2005,M,35-44,White Non Hispanic,Accidents,255
2005,M,35-44,White Non Hispanic,Diseases of the Heart,272
2005,M,35-44,White Non Hispanic,All Other Causes,618
2005,M,35-44,White Non Hispanic,Total,1492
2005,M,45-54,Black Non Hispanic,Diabetes Mellitus,10
2005,M,45-54,Black Non Hispanic,CLRD,17
2005,M,45-54,Black Non Hispanic,Pneumonia,27
2005,M,45-54,Black Non Hispanic,Cerebrovascular Disease,41
2005,M,45-54,Black Non Hispanic,Accidents,51
2005,M,45-54,Black Non Hispanic,AIDS,147
2005,M,45-54,Black Non Hispanic,Malignant Neoplasms,277
2005,M,45-54,Black Non Hispanic,Diseases of the Heart,312
2005,M,45-54,Black Non Hispanic,All Other Causes,543
2005,M,45-54,Black Non Hispanic,Total,1425
2005,M,45-54,Hispanic,CLRD,7
2005,M,45-54,Hispanic,Diabetes Mellitus,8
2005,M,45-54,Hispanic,Pneumonia,15
2005,M,45-54,Hispanic,Cerebrovascular Disease,22
2005,M,45-54,Hispanic,Accidents,49
2005,M,45-54,Hispanic,AIDS,119
2005,M,45-54,Hispanic,Malignant Neoplasms,158
2005,M,45-54,Hispanic,Diseases of the Heart,174
2005,M,45-54,Hispanic,All Other Causes,382
2005,M,45-54,Hispanic,Total,934
2005,M,45-54,Not Stated,Cerebrovascular Disease,1
2005,M,45-54,Not Stated,CLRD,2
2005,M,45-54,Not Stated,Pneumonia,2
2005,M,45-54,Not Stated,AIDS,4
2005,M,45-54,Not Stated,Accidents,5
2005,M,45-54,Not Stated,Malignant Neoplasms,12
2005,M,45-54,Not Stated,Diseases of the Heart,21
2005,M,45-54,Not Stated,All Other Causes,28
2005,M,45-54,Not Stated,Total,75
2005,M,45-54,Other Non Hispanic,AIDS,1
2005,M,45-54,Other Non Hispanic,CLRD,1
2005,M,45-54,Other Non Hispanic,Pneumonia,3
2005,M,45-54,Other Non Hispanic,Cerebrovascular Disease,8
2005,M,45-54,Other Non Hispanic,Accidents,10
2005,M,45-54,Other Non Hispanic,Diseases of the Heart,58
2005,M,45-54,Other Non Hispanic,All Other Causes,67
2005,M,45-54,Other Non Hispanic,Malignant Neoplasms,71
2005,M,45-54,Other Non Hispanic,Total,219
2005,M,45-54,White Non Hispanic,Diabetes Mellitus,28
2005,M,45-54,White Non Hispanic,Pneumonia,55
2005,M,45-54,White Non Hispanic,CLRD,73
2005,M,45-54,White Non Hispanic,AIDS,81
2005,M,45-54,White Non Hispanic,Cerebrovascular Disease,92
2005,M,45-54,White Non Hispanic,Accidents,280
2005,M,45-54,White Non Hispanic,Diseases of the Heart,989
2005,M,45-54,White Non Hispanic,Malignant Neoplasms,1025
2005,M,45-54,White Non Hispanic,All Other Causes,1235
2005,M,45-54,White Non Hispanic,Total,3858
2005,M,55-64,Black Non Hispanic,Diabetes Mellitus,13
2005,M,55-64,Black Non Hispanic,CLRD,37
2005,M,55-64,Black Non Hispanic,Pneumonia,42
2005,M,55-64,Black Non Hispanic,Accidents,49
2005,M,55-64,Black Non Hispanic,Cerebrovascular Disease,57
2005,M,55-64,Black Non Hispanic,AIDS,86
2005,M,55-64,Black Non Hispanic,All Other Causes,477
2005,M,55-64,Black Non Hispanic,Malignant Neoplasms,549
2005,M,55-64,Black Non Hispanic,Diseases of the Heart,575
2005,M,55-64,Black Non Hispanic,Total,1885
2005,M,55-64,Hispanic,Diabetes Mellitus,6
2005,M,55-64,Hispanic,CLRD,15
2005,M,55-64,Hispanic,Accidents,19
2005,M,55-64,Hispanic,Pneumonia,27
2005,M,55-64,Hispanic,AIDS,30
2005,M,55-64,Hispanic,Cerebrovascular Disease,43
2005,M,55-64,Hispanic,Diseases of the Heart,245
2005,M,55-64,Hispanic,Malignant Neoplasms,256
2005,M,55-64,Hispanic,All Other Causes,283
2005,M,55-64,Hispanic,Total,924
2005,M,55-64,Not Stated,AIDS,1
2005,M,55-64,Not Stated,Accidents,1
2005,M,55-64,Not Stated,Pneumonia,1
2005,M,55-64,Not Stated,CLRD,3
2005,M,55-64,Not Stated,Cerebrovascular Disease,5
2005,M,55-64,Not Stated,All Other Causes,26
2005,M,55-64,Not Stated,Diseases of the Heart,28
2005,M,55-64,Not Stated,Malignant Neoplasms,35
2005,M,55-64,Not Stated,Total,100
2005,M,55-64,Other Non Hispanic,AIDS,1
2005,M,55-64,Other Non Hispanic,Diabetes Mellitus,1
2005,M,55-64,Other Non Hispanic,CLRD,4
2005,M,55-64,Other Non Hispanic,Pneumonia,4
2005,M,55-64,Other Non Hispanic,Cerebrovascular Disease,13
2005,M,55-64,Other Non Hispanic,Accidents,15
2005,M,55-64,Other Non Hispanic,All Other Causes,56
2005,M,55-64,Other Non Hispanic,Diseases of the Heart,84
2005,M,55-64,Other Non Hispanic,Malignant Neoplasms,110
2005,M,55-64,Other Non Hispanic,Total,288
2005,M,55-64,White Non Hispanic,AIDS,31
2005,M,55-64,White Non Hispanic,Diabetes Mellitus,41
2005,M,55-64,White Non Hispanic,Pneumonia,98
2005,M,55-64,White Non Hispanic,Cerebrovascular Disease,149
2005,M,55-64,White Non Hispanic,Accidents,198
2005,M,55-64,White Non Hispanic,CLRD,233
2005,M,55-64,White Non Hispanic,All Other Causes,1433
2005,M,55-64,White Non Hispanic,Diseases of the Heart,1858
2005,M,55-64,White Non Hispanic,Malignant Neoplasms,2166
2005,M,55-64,White Non Hispanic,Total,6207
2005,M,65-74,Black Non Hispanic,AIDS,21
2005,M,65-74,Black Non Hispanic,Diabetes Mellitus,23
2005,M,65-74,Black Non Hispanic,Accidents,30
2005,M,65-74,Black Non Hispanic,CLRD,65
2005,M,65-74,Black Non Hispanic,Pneumonia,67
2005,M,65-74,Black Non Hispanic,Cerebrovascular Disease,68
2005,M,65-74,Black Non Hispanic,All Other Causes,427
2005,M,65-74,Black Non Hispanic,Malignant Neoplasms,577
2005,M,65-74,Black Non Hispanic,Diseases of the Heart,671
2005,M,65-74,Black Non Hispanic,Total,1949
2005,M,65-74,Hispanic,AIDS,9
2005,M,65-74,Hispanic,Diabetes Mellitus,11
2005,M,65-74,Hispanic,Accidents,17
2005,M,65-74,Hispanic,CLRD,26
2005,M,65-74,Hispanic,Cerebrovascular Disease,38
2005,M,65-74,Hispanic,Pneumonia,43
2005,M,65-74,Hispanic,All Other Causes,247
2005,M,65-74,Hispanic,Malignant Neoplasms,343
2005,M,65-74,Hispanic,Diseases of the Heart,361
2005,M,65-74,Hispanic,Total,1095
2005,M,65-74,Not Stated,CLRD,2
2005,M,65-74,Not Stated,Pneumonia,6
2005,M,65-74,Not Stated,Cerebrovascular Disease,7
2005,M,65-74,Not Stated,Malignant Neoplasms,24
2005,M,65-74,Not Stated,All Other Causes,29
2005,M,65-74,Not Stated,Diseases of the Heart,35
2005,M,65-74,Not Stated,Total,103
2005,M,65-74,Other Non Hispanic,Diabetes Mellitus,1
2005,M,65-74,Other Non Hispanic,Accidents,15
2005,M,65-74,Other Non Hispanic,CLRD,16
2005,M,65-74,Other Non Hispanic,Cerebrovascular Disease,17
2005,M,65-74,Other Non Hispanic,Pneumonia,18
2005,M,65-74,Other Non Hispanic,All Other Causes,73
2005,M,65-74,Other Non Hispanic,Diseases of the Heart,124
2005,M,65-74,Other Non Hispanic,Malignant Neoplasms,164
2005,M,65-74,Other Non Hispanic,Total,428
2005,M,65-74,White Non Hispanic,AIDS,4
2005,M,65-74,White Non Hispanic,Diabetes Mellitus,66
2005,M,65-74,White Non Hispanic,Accidents,194
2005,M,65-74,White Non Hispanic,Pneumonia,196
2005,M,65-74,White Non Hispanic,Cerebrovascular Disease,288
2005,M,65-74,White Non Hispanic,CLRD,562
2005,M,65-74,White Non Hispanic,All Other Causes,1803
2005,M,65-74,White Non Hispanic,Diseases of the Heart,2908
2005,M,65-74,White Non Hispanic,Malignant Neoplasms,3318
2005,M,65-74,White Non Hispanic,Total,9339
2005,M,75-84,Black Non Hispanic,Diabetes Mellitus,15
2005,M,75-84,Black Non Hispanic,Accidents,24
2005,M,75-84,Black Non Hispanic,CLRD,70
2005,M,75-84,Black Non Hispanic,Cerebrovascular Disease,92
2005,M,75-84,Black Non Hispanic,Pneumonia,92
2005,M,75-84,Black Non Hispanic,All Other Causes,400
2005,M,75-84,Black Non Hispanic,Malignant Neoplasms,493
2005,M,75-84,Black Non Hispanic,Diseases of the Heart,760
2005,M,75-84,Black Non Hispanic,Total,1946
2005,M,75-84,Hispanic,AIDS,2
2005,M,75-84,Hispanic,Accidents,10
2005,M,75-84,Hispanic,Diabetes Mellitus,13
2005,M,75-84,Hispanic,Cerebrovascular Disease,36
2005,M,75-84,Hispanic,CLRD,43
2005,M,75-84,Hispanic,Pneumonia,84
2005,M,75-84,Hispanic,All Other Causes,205
2005,M,75-84,Hispanic,Malignant Neoplasms,246
2005,M,75-84,Hispanic,Diseases of the Heart,425
2005,M,75-84,Hispanic,Total,1064
2005,M,75-84,Not Stated,Diabetes Mellitus,1
2005,M,75-84,Not Stated,Accidents,3
2005,M,75-84,Not Stated,CLRD,6
2005,M,75-84,Not Stated,Cerebrovascular Disease,8
2005,M,75-84,Not Stated,Pneumonia,8
2005,M,75-84,Not Stated,All Other Causes,18
2005,M,75-84,Not Stated,Malignant Neoplasms,24
2005,M,75-84,Not Stated,Diseases of the Heart,58
2005,M,75-84,Not Stated,Total,126
2005,M,75-84,Other Non Hispanic,Diabetes Mellitus,2
2005,M,75-84,Other Non Hispanic,Accidents,10
2005,M,75-84,Other Non Hispanic,CLRD,13
2005,M,75-84,Other Non Hispanic,Cerebrovascular Disease,26
2005,M,75-84,Other Non Hispanic,Pneumonia,33
2005,M,75-84,Other Non Hispanic,All Other Causes,101
2005,M,75-84,Other Non Hispanic,Malignant Neoplasms,126
2005,M,75-84,Other Non Hispanic,Diseases of the Heart,162
2005,M,75-84,Other Non Hispanic,Total,473
2005,M,75-84,White Non Hispanic,AIDS,1
2005,M,75-84,White Non Hispanic,Diabetes Mellitus,94
2005,M,75-84,White Non Hispanic,Accidents,295
2005,M,75-84,White Non Hispanic,Pneumonia,630
2005,M,75-84,White Non Hispanic,Cerebrovascular Disease,729
2005,M,75-84,White Non Hispanic,CLRD,1060
2005,M,75-84,White Non Hispanic,All Other Causes,3675
2005,M,75-84,White Non Hispanic,Malignant Neoplasms,4358
2005,M,75-84,White Non Hispanic,Diseases of the Heart,5953
2005,M,75-84,White Non Hispanic,Total,16795
2005,M,85+,Black Non Hispanic,AIDS,1
2005,M,85+,Black Non Hispanic,Diabetes Mellitus,6
2005,M,85+,Black Non Hispanic,Accidents,12
2005,M,85+,Black Non Hispanic,CLRD,30
2005,M,85+,Black Non Hispanic,Cerebrovascular Disease,40
2005,M,85+,Black Non Hispanic,Pneumonia,67
2005,M,85+,Black Non Hispanic,Malignant Neoplasms,163
2005,M,85+,Black Non Hispanic,All Other Causes,200
2005,M,85+,Black Non Hispanic,Diseases of the Heart,372
2005,M,85+,Black Non Hispanic,Total,891
2005,M,85+,Hispanic,Diabetes Mellitus,4
2005,M,85+,Hispanic,Accidents,6
2005,M,85+,Hispanic,CLRD,23
2005,M,85+,Hispanic,Cerebrovascular Disease,25
2005,M,85+,Hispanic,Pneumonia,58
2005,M,85+,Hispanic,Malignant Neoplasms,97
2005,M,85+,Hispanic,All Other Causes,134
2005,M,85+,Hispanic,Diseases of the Heart,245
2005,M,85+,Hispanic,Total,592
2005,M,85+,Not Stated,Accidents,2
2005,M,85+,Not Stated,CLRD,3
2005,M,85+,Not Stated,Cerebrovascular Disease,3
2005,M,85+,Not Stated,Malignant Neoplasms,8
2005,M,85+,Not Stated,Pneumonia,8
2005,M,85+,Not Stated,All Other Causes,16
2005,M,85+,Not Stated,Diseases of the Heart,49
2005,M,85+,Not Stated,Total,89
2005,M,85+,Other Non Hispanic,Diabetes Mellitus,1
2005,M,85+,Other Non Hispanic,Accidents,9
2005,M,85+,Other Non Hispanic,Cerebrovascular Disease,9
2005,M,85+,Other Non Hispanic,CLRD,13
2005,M,85+,Other Non Hispanic,Pneumonia,26
2005,M,85+,Other Non Hispanic,Malignant Neoplasms,37
